index,precision,recall
0,0.6377624848923202,1.0
1,0.9470522627214232,0.9999940894022243
2,0.9470529253835986,0.9999940894022243
3,0.9470535880467015,0.9999940894022243
4,0.9470542507107317,0.9999940894022243
5,0.9470549133756893,0.9999940894022243
6,0.9470555760415741,0.9999940894022243
7,0.9470562387083863,0.9999940894022243
8,0.9470575640447929,0.9999940894022243
9,0.9523464748873677,0.9999926117527804
10,0.9523471449800734,0.9999926117527804
11,0.9523478150737221,0.9999926117527804
12,0.9523484851683138,0.9999926117527804
13,0.9523491552638486,0.9999926117527804
14,0.9523498253603263,0.9999926117527804
15,0.952350495457747,0.9999926117527804
16,0.9540858225394308,0.9999918729280585
17,0.9540871676266351,0.9999918729280585
18,0.9540878401716595,0.9999918729280585
19,0.9540885127176322,0.9999918729280585
20,0.9540891852645529,0.9999918729280585
21,0.9550058528799767,0.9999867011550047
22,0.95500652672429,0.9999867011550047
23,0.9550085482629351,0.9999867011550047
24,0.9556166832469254,0.9999852235055607
25,0.9556173579545053,0.9999852235055607
26,0.9560567638395412,0.9999844846808388
27,0.956391137893462,0.9999837458561168
28,0.9563918136960824,0.9999837458561168
29,0.956673584153489,0.999980790557229
30,0.9569062546838722,0.999980790557229
31,0.9570977516449869,0.999980790557229
32,0.9572581506421568,0.999980051732507
33,0.9572588276731268,0.999980051732507
34,0.9574037042041011,0.9999793129077851
35,0.9575242375020516,0.9999785740830631
36,0.957634667728919,0.9999785740830631
37,0.957734957730712,0.9999785740830631
38,0.9578393358465783,0.9999785740830631
39,0.9579328590396544,0.9999778352583412
40,0.9580223319353754,0.9999770964336192
41,0.9580982273878871,0.9999756187841753
42,0.9581755509728171,0.9999756187841753
43,0.9582406752517433,0.9999756187841753
44,0.958294244217702,0.9999748799594533
45,0.9583451049532853,0.9999741411347314
46,0.958397240078345,0.9999711858358435
47,0.9584481120117155,0.9999704470111215
48,0.9584894864015818,0.9999697081863995
49,0.9585342880007932,0.9999697081863995
50,0.9585702387326517,0.9999689693616776
51,0.9586176758272463,0.9999667528875117
52,0.9586672427592948,0.9999667528875117
53,0.9587045618429273,0.9999660140627897
54,0.9587344426263185,0.9999660140627897
55,0.9587351217566793,0.9999660140627897
56,0.9587670127601456,0.9999652752380678
57,0.9587955098333969,0.9999645364133458
58,0.9588253671613158,0.9999637975886239
59,0.9588531010366071,0.999960842289736
60,0.9588863879660979,0.999960842289736
61,0.9589148632420197,0.9999593646402921
62,0.958941360185235,0.9999593646402921
63,0.9589651407400375,0.9999593646402921
64,0.9589895729116773,0.9999586258155702
65,0.9590214522329099,0.9999571481661262
66,0.9590493142880628,0.9999571481661262
67,0.9590826149654369,0.9999571481661262
68,0.9591097719297251,0.9999564093414043
