index,fpr,tpr
0,0.0,0.0
1,1.1744716834877111e-05,0.9803822634963804
2,1.5659622446502815e-05,0.9847703169885146
3,1.6964590983711382e-05,0.9863433116781533
4,0.00014485150763015103,0.9946182952175804
5,0.0001461564761673596,0.9954486301193242
6,0.00014746144470456816,0.9959626469632606
7,0.00014876641324177675,0.9963339768572081
8,0.00014876641324177675,0.9966382610758596
9,0.00015007138177898532,0.9968926908180088
10,0.00015137635031619388,0.9970921087240177
11,0.00015268131885340245,0.99725370599268
12,0.00015659622446502814,0.9974032694221866
13,0.00015659622446502814,0.9975330629730803
14,0.00015790119300223673,0.9976465248851198
15,0.00015790119300223673,0.9977505316378227
16,0.00015790119300223673,0.9978425045513699
17,0.0001592061615394453,0.9979172862661232
18,0.0001592061615394453,0.9979834723814796
19,0.00016181609861386242,0.9980513776167154
20,0.00016312106715107098,0.9981089681326748
21,0.00016312106715107098,0.9981596821691167
22,0.00016442603568827955,0.9982129748853776
23,0.0001670359727626967,0.9982662676016386
24,0.00016834094129990527,0.9983247176775378
25,0.00016834094129990527,0.9983668361145828
26,0.0001709508783743224,0.9984192692709041
27,0.00017225584691153096,0.9984622472678887
28,0.00017225584691153096,0.9985026465850543
29,0.00017356081544873952,0.9985370289826421
30,0.00017617075252315668,0.9986075128976969
31,0.00017617075252315668,0.9986341592558274
32,0.00017617075252315668,0.9986651034136563
33,0.00017617075252315668,0.9986874519720884
34,0.0001787806895975738,0.9987218343696761
35,0.0001787806895975738,0.9987484807278066
36,0.00018139062667199093,0.9987785653256959
37,0.00018139062667199093,0.9988026330040073
38,0.00018400056374640806,0.9988275602422584
39,0.00018661050082082522,0.9988447514410522
40,0.00018791546935803378,0.9988585044000873
41,0.00018791546935803378,0.9988842911982782
42,0.00018922043789524235,0.998901482397072
43,0.00018922043789524235,0.9989160949160468
44,0.00018922043789524235,0.9989375839145391
45,0.0001905254064324509,0.9989650898326093
46,0.00019183037496965947,0.9989840001512825
47,0.00019313534350686804,0.9990011913500764
48,0.00019444031204407663,0.9990166634289909
49,0.0001957452805812852,0.9990372928675435
