index,precision,recall
0,0.6019271863476887,1.0
1,0.9809094744821231,0.9999950463741936
2,0.9809126520391611,0.9999950463741936
3,0.9809134464316372,0.9999950463741936
4,0.9809150352204498,0.9999950463741936
5,0.9872641317194442,0.9999925695612903
6,0.9872649364347201,0.9999925695612903
7,0.9892097347597304,0.9999925695612903
8,0.9892105426498404,0.9999925695612903
9,0.9892113505412701,0.9999925695612903
10,0.9892121584340193,0.9999925695612903
11,0.9892129663280882,0.9999925695612903
12,0.9902011999565079,0.9999925695612903
13,0.9902020094668945,0.9999925695612903
14,0.9908281496945444,0.9999917439569893
15,0.9908289602310143,0.9999917439569893
16,0.9912546750579011,0.9999917439569893
17,0.9912554862923507,0.9999917439569893
18,0.9912562975281282,0.9999917439569893
19,0.9915873650016046,0.9999884415397851
20,0.991588176783368,0.9999884415397851
21,0.9918366310810711,0.9999867903311829
22,0.9918374432723598,0.9999867903311829
23,0.9920445954767305,0.9999867903311829
24,0.9922233781979339,0.9999859647268818
25,0.9923534472164188,0.9999859647268818
26,0.9923542602550164,0.9999859647268818
27,0.9923550732949462,0.9999859647268818
28,0.9924632194786199,0.9999859647268818
29,0.9925543021317674,0.9999851391225808
30,0.9926519098396057,0.9999843135182797
31,0.9927275737487787,0.9999843135182797
32,0.9927959252592614,0.9999843135182797
33,0.9928667161236644,0.9999826623096776
34,0.9929253074785976,0.9999810111010754
35,0.9929708924113676,0.9999810111010754
36,0.9930172956593601,0.9999810111010754
37,0.9930181097901416,0.9999810111010754
38,0.9930653259739536,0.9999801854967744
39,0.9931076610241757,0.9999793598924733
40,0.9931524484240217,0.9999793598924733
41,0.9931980542909248,0.9999793598924733
42,0.9932338904105096,0.9999793598924733
43,0.9932591290827577,0.9999777086838711
44,0.9932868238541636,0.9999777086838711
45,0.9933145201700238,0.9999777086838711
46,0.9933438309877637,0.9999752318709679
47,0.993373963836064,0.9999735806623659
48,0.9933959617930308,0.9999735806623659
49,0.9934228495080055,0.9999735806623659
50,0.9934472941483328,0.9999735806623659
51,0.9934741846421875,0.9999735806623659
52,0.993494557197615,0.9999735806623659
53,0.9935247101130674,0.9999735806623659
54,0.9935450688558801,0.9999711038494626
55,0.9935597285750848,0.9999694526408605
56,0.993577654272882,0.9999686270365594
57,0.9935980259212682,0.9999678014322584
58,0.9936086170051314,0.9999669758279572
59,0.9936200286963348,0.9999669758279572
60,0.9936330709501171,0.9999669758279572
61,0.9936485538605422,0.9999661502236562
62,0.9936615916739272,0.9999653246193552
63,0.9936762654852737,0.9999653246193552
64,0.9936852278470212,0.999964499015054
65,0.9937023481643198,0.999964499015054
66,0.9937129467516208,0.999964499015054
67,0.993722725113448,0.999963673410753
68,0.993737395616423,0.999962847806452
69,0.9937479847096382,0.9999611965978498
70,0.9937618457650621,0.9999611965978498
71,0.993774891817515,0.9999611965978498
72,0.9937903793546524,0.9999603709935487
73,0.9937985335722679,0.9999603709935487
74,0.9938050519596139,0.9999595453892477
75,0.9938148373338322,0.9999595453892477
76,0.9938213610237012,0.9999595453892477
77,0.9938262487814965,0.9999587197849465
78,0.9938319571412512,0.9999587197849465
79,0.9938417430533959,0.9999587197849465
80,0.9938498981273987,0.9999587197849465
81,0.9938564222829623,0.9999587197849465
82,0.993867839761311,0.9999587197849465
83,0.9938735485988593,0.9999587197849465
84,0.993883335330098,0.9999587197849465
85,0.9938882187374347,0.9999570685763445
86,0.9938947434068973,0.9999570685763445
87,0.9939012681620267,0.9999570685763445
88,0.9939094192284116,0.9999562429720434
89,0.9939175704419527,0.9999554173677423
90,0.9939216485979253,0.9999554173677423
91,0.9939298000288862,0.9999545917634413
92,0.993934688967141,0.9999537661591402
93,0.9939444719815913,0.9999529405548391
94,0.9939493610843717,0.999952114950538
95,0.9939542502433236,0.999951289346237
96,0.9939599601160409,0.999951289346237
97,0.9939664857651903,0.999951289346237
98,0.9939746380022914,0.9999504637419359
99,0.993980343173783,0.9999496381376348
100,0.9939827805101834,0.9999479869290328
101,0.9939876749799138,0.9999479869290328
102,0.9939917537415099,0.9999479869290328
103,0.9939990808220077,0.9999455101161295
104,0.9940039705434589,0.9999446845118284
105,0.9940096810251579,0.9999446845118284
106,0.9940137599808283,0.9999446845118284
107,0.9940227338011408,0.9999446845118284
108,0.9940292603176843,0.9999446845118284
109,0.9940325187104463,0.9999438589075273
110,0.9940357820249451,0.9999438589075273
111,0.9940414928768756,0.9999438589075273
112,0.9940439404049333,0.9999438589075273
113,0.9940472037944253,0.9999438589075273
114,0.9940504623223305,0.9999430333032263
115,0.9940561684692951,0.9999422076989253
116,0.9940586111972896,0.9999413820946241
117,0.9940651284644023,0.9999397308860221
118,0.9940700237855655,0.9999397308860221
119,0.9940765460936968,0.9999389052817209
120,0.9940830684981877,0.9999380796774199
121,0.994088779926475,0.9999380796774199
122,0.9940912180019633,0.9999364284688178
123,0.9940985517238549,0.9999347772602156
124,0.9941018155015714,0.9999347772602156
125,0.9941067112083294,0.9999347772602156
126,0.9941099702051168,0.9999339516559146
127,0.9941181250559172,0.9999331260516134
128,0.9941230161075324,0.9999323004473124
129,0.9941246432555287,0.9999314748430114
130,0.9941287232086573,0.9999314748430114
131,0.9941352415755146,0.9999298236344092
132,0.9941376847876943,0.9999289980301082
133,0.9941409488412409,0.9999289980301082
134,0.9941425808760519,0.9999289980301082
135,0.994145840156483,0.9999281724258071
136,0.994149920297076,0.9999281724258071
137,0.9941523683975076,0.9999281724258071
138,0.9941531844336642,0.9999281724258071
139,0.9941556325501717,0.9999281724258071
140,0.9941572646345418,0.9999281724258071
141,0.9941580614975457,0.9999248700086028
142,0.9941596888012956,0.9999240444043017
143,0.9941613065277135,0.9999215675913985
144,0.9941645611805826,0.9999199163827964
145,0.9941653724541225,0.9999190907784953
146,0.9941661885190393,0.9999190907784953
147,0.9941669997972487,0.9999182651741942
148,0.9941686271483897,0.9999174395698932
149,0.9941686175749198,0.999915788361291
150,0.994168612788173,0.99991496275699
151,0.99416942407569,0.999914137152689
152,0.9941694145034891,0.9999124859440868
153,0.9941694097173769,0.9999116603397857
154,0.9941743062031285,0.9999116603397857
155,0.9941751222887764,0.9999116603397857
156,0.9941767496839651,0.9999108347354846
157,0.994176735343539,0.9999083579225815
158,0.9941816319176234,0.9999083579225815
159,0.994181622365292,0.9999067067139793
160,0.9941840659002384,0.9999058811096783
161,0.9941840611260512,0.9999050555053771
162,0.9941848629124939,0.999902578692474
163,0.9941873017045711,0.9999009274838718
164,0.99418811304941,0.9999001018795708
165,0.994188103507578,0.9998984506709686
166,0.9941880891947712,0.9998959738580654
167,0.9941897166686505,0.9998951482537644
168,0.9941897118990235,0.9998943226494633
169,0.9941937925378782,0.9998943226494633
170,0.9941946039040304,0.9998934970451622
171,0.9941962314086493,0.9998926714408611
172,0.9941970427821358,0.9998918458365601
173,0.994198675061773,0.9998918458365601
174,0.9942002883027244,0.9998885434193558
