index,fpr,tpr
0,0.0,0.0
1,3.7451967851230796e-06,0.9842086665334692
2,4.9935957134974395e-06,0.987318717935593
3,4.9935957134974395e-06,0.9883878755054762
4,4.9935957134974395e-06,0.9889682753291271
5,4.9935957134974395e-06,0.9893678678108442
6,6.241994641871799e-06,0.9896617829420244
7,7.490393570246159e-06,0.9898657072043883
8,7.490393570246159e-06,0.9900399097119137
9,7.490393570246159e-06,0.9901753088172888
10,8.73879249862052e-06,0.9902925446280405
11,8.73879249862052e-06,0.9904023500000826
12,8.73879249862052e-06,0.9904981200990065
13,8.73879249862052e-06,0.9905848085506186
14,9.987191426994879e-06,0.9906483800818009
15,9.987191426994879e-06,0.990721858864596
16,9.987191426994879e-06,0.9907804767699718
17,9.987191426994879e-06,0.9908324898409391
18,9.987191426994879e-06,0.9908770724731968
19,9.987191426994879e-06,0.9909249575226587
20,9.987191426994879e-06,0.9909786218022282
21,1.123559035536924e-05,0.9910157739957762
22,1.123559035536924e-05,0.9910900783828723
23,1.123559035536924e-05,0.9911181489291087
24,1.123559035536924e-05,0.9911544755183557
25,1.2483989283743599e-05,0.9911751156258823
26,1.373238821211796e-05,0.9912023605678176
27,1.373238821211796e-05,0.9912031861721187
28,1.373238821211796e-05,0.9912238262796453
29,1.6229186068866678e-05,0.9912477688043764
30,1.747758499724104e-05,0.991266757703301
31,1.87259839256154e-05,0.9912898746237309
32,1.87259839256154e-05,0.9913063867097522
33,1.87259839256154e-05,0.9913286780258811
34,1.87259839256154e-05,0.9913493181334078
35,1.87259839256154e-05,0.9913724350538377
36,1.87259839256154e-05,0.9913848191183536
37,1.87259839256154e-05,0.9914021568086762
38,1.87259839256154e-05,0.9914137152688911
39,1.87259839256154e-05,0.9914302273549124
40,1.87259839256154e-05,0.9914442626280305
41,1.87259839256154e-05,0.9914541698796434
42,1.87259839256154e-05,0.9914715075699658
43,1.87259839256154e-05,0.9914896708645894
44,1.9974382853989758e-05,0.9915045317420086
45,1.9974382853989758e-05,0.9915136133893203
46,1.9974382853989758e-05,0.9915177414108256
47,1.9974382853989758e-05,0.9915251718495353
48,1.9974382853989758e-05,0.9915383815183524
49,1.9974382853989758e-05,0.9915491143742663
50,1.9974382853989758e-05,0.9915590216258791
51,1.9974382853989758e-05,0.9915681032731908
52,2.1222781782364117e-05,0.9915771849205025
53,2.1222781782364117e-05,0.9915846153592122
54,2.247118071073848e-05,0.9915920457979218
55,2.247118071073848e-05,0.9916044298624378
56,2.247118071073848e-05,0.9916151627183517
57,2.247118071073848e-05,0.9916209419484592
58,2.247118071073848e-05,0.9916341516172763
59,2.247118071073848e-05,0.9916440588688891
60,2.247118071073848e-05,0.9916514893075987
61,2.247118071073848e-05,0.9916564429334052
62,2.371957963911284e-05,0.9916630477678137
63,2.4967978567487198e-05,0.9916704782065232
64,2.4967978567487198e-05,0.9916779086452329
65,2.4967978567487198e-05,0.9916828622710393
66,2.4967978567487198e-05,0.9916886415011468
67,2.4967978567487198e-05,0.9916927695226521
68,2.4967978567487198e-05,0.9916985487527595
69,2.4967978567487198e-05,0.9917183632559852
70,2.4967978567487198e-05,0.9917216656731895
71,2.4967978567487198e-05,0.991727444903297
72,2.4967978567487198e-05,0.9917340497377055
73,2.4967978567487198e-05,0.9917373521549098
74,2.4967978567487198e-05,0.9917447825936194
75,2.4967978567487198e-05,0.9917472594065226
76,2.4967978567487198e-05,0.9917604690753397
77,2.6216377495861557e-05,0.9917662483054471
78,2.6216377495861557e-05,0.9917811091828664
79,2.6216377495861557e-05,0.9917901908301782
80,2.6216377495861557e-05,0.9917951444559846
81,2.6216377495861557e-05,0.9918025748946941
82,2.6216377495861557e-05,0.9918075285205006
83,2.746477642423592e-05,0.9918100053334038
84,2.8713175352610278e-05,0.9918141333549091
85,2.8713175352610278e-05,0.9918166101678123
86,2.8713175352610278e-05,0.9918207381893177
87,2.8713175352610278e-05,0.9918265174194252
88,2.8713175352610278e-05,0.9918306454409305
89,2.9961574280984637e-05,0.9918364246710379
90,2.9961574280984637e-05,0.9918405526925433
91,3.2458372137733355e-05,0.9918463319226508
92,3.2458372137733355e-05,0.9918504599441561
93,3.2458372137733355e-05,0.9918578903828658
94,3.2458372137733355e-05,0.9918628440086722
95,3.2458372137733355e-05,0.9918661464258764
96,3.2458372137733355e-05,0.9918777048860914
97,3.2458372137733355e-05,0.9918859609291021
98,3.2458372137733355e-05,0.9918991705979191
99,3.2458372137733355e-05,0.9919008218065213
100,3.2458372137733355e-05,0.9919066010366288
101,3.370677106610772e-05,0.9919074266409298
102,3.370677106610772e-05,0.991909903453833
103,3.495516999448208e-05,0.9919140314753384
104,3.495516999448208e-05,0.9919206363097469
105,3.495516999448208e-05,0.9919305435613598
106,3.495516999448208e-05,0.9919321947699619
107,3.6203568922856436e-05,0.9919371483957683
108,3.6203568922856436e-05,0.9919396252086715
109,3.6203568922856436e-05,0.9919404508129726
110,3.6203568922856436e-05,0.9919421020215747
111,3.6203568922856436e-05,0.9919429276258758
112,3.6203568922856436e-05,0.9919445788344778
113,3.6203568922856436e-05,0.9919470556473811
114,0.008728805307193525,0.9999611965978498
115,0.008728805307193525,0.999964499015054
116,0.008731302105050274,0.9999661502236562
117,0.008731302105050274,0.9999686270365594
118,0.008732550503978647,0.9999694526408605
119,0.008735047301835396,0.9999694526408605
120,0.00873629570076377,0.9999702782451615
121,0.00873629570076377,0.9999719294537637
122,0.008738792498620519,0.9999719294537637
123,0.008740040897548894,0.9999727550580647
124,0.008740040897548894,0.9999735806623659
125,0.008741289296477267,0.9999735806623659
126,0.008741289296477267,0.9999744062666669
127,0.008743786094334016,0.9999744062666669
128,0.008743786094334016,0.9999760574752691
129,0.008743786094334016,0.9999768830795701
130,0.008746282892190765,0.9999768830795701
131,0.008746282892190765,0.9999777086838711
132,0.00874753129111914,0.9999785342881722
133,0.008750028088975889,0.9999785342881722
134,0.008753773285761011,0.9999793598924733
135,0.008757518482546134,0.9999793598924733
136,0.008758766881474509,0.9999793598924733
137,0.008761263679331258,0.9999793598924733
138,0.00876500887611638,0.9999793598924733
139,0.008772499269686627,0.9999793598924733
140,0.008777492865400124,0.9999793598924733
141,0.008783734860041996,0.9999793598924733
142,0.008792473652540617,0.9999793598924733
143,0.008793722051468991,0.9999793598924733
144,0.008806206040752735,0.9999793598924733
145,0.008813696434322981,0.9999793598924733
146,0.008818690030036479,0.9999801854967744
147,0.008822435226821601,0.9999801854967744
148,0.008831174019320221,0.9999810111010754
149,0.008838664412890468,0.9999810111010754
150,0.008847403205389088,0.9999810111010754
151,0.008858638795744458,0.9999810111010754
152,0.008868625987171452,0.9999810111010754
153,0.0088711227850282,0.9999810111010754
154,0.008879861577526823,0.9999810111010754
155,0.008889848768953816,0.9999818367053765
156,0.00890233275823756,0.9999818367053765
157,0.00891107155073618,0.9999818367053765
158,0.008921058742163175,0.9999818367053765
159,0.008928549135733422,0.9999818367053765
160,0.00893354273144692,0.9999818367053765
161,0.008946026720730664,0.9999818367053765
162,0.008959759108942781,0.9999818367053765
163,0.008967249502513028,0.9999834879139786
164,0.008974739896083272,0.9999834879139786
165,0.00897973349179677,0.9999834879139786
166,0.008984727087510268,0.9999843135182797
167,0.00899096908215214,0.9999843135182797
168,0.008998459475722385,0.9999843135182797
169,0.009007198268221007,0.9999851391225808
170,0.009014688661791252,0.9999851391225808
171,0.009020930656433125,0.9999851391225808
172,0.009023427454289874,0.9999851391225808
173,0.00903091784786012,0.9999851391225808
174,0.009042153438215489,0.9999851391225808
175,0.00904839543285736,0.9999851391225808
176,0.009049643831785735,0.9999859647268818
177,0.009055885826427607,0.9999859647268818
178,0.009060879422141104,0.9999859647268818
179,0.009064624618926227,0.9999859647268818
180,0.009074611810353222,0.9999859647268818
181,0.00908584740070859,0.9999859647268818
182,0.009092089395350464,0.9999859647268818
183,0.00909957978892071,0.9999859647268818
184,0.009110815379276079,0.9999859647268818
185,0.009120802570703074,0.9999859647268818
186,0.009127044565344945,0.9999859647268818
187,0.009138280155700314,0.9999859647268818
188,0.009150764144984058,0.9999859647268818
189,0.009165744932124551,0.9999859647268818
190,0.009170738527838047,0.9999859647268818
191,0.009183222517121791,0.9999859647268818
192,0.0092169292881879,0.9999859647268818
193,0.00922566808068652,0.9999859647268818
194,0.009238152069970263,0.9999859647268818
195,0.009251884458182381,0.9999859647268818
196,0.00926312004853775,0.9999859647268818
197,0.009270610442107996,0.9999859647268818
198,0.009289336426033612,0.9999859647268818
199,0.009301820415317356,0.9999859647268818
200,0.009315552803529473,0.9999859647268818
201,0.009326788393884842,0.9999867903311829
202,0.009336775585311837,0.9999867903311829
203,0.009344265978882084,0.9999867903311829
204,0.009356749968165828,0.9999867903311829
205,0.009364240361736073,0.9999867903311829
206,0.009380469547804941,0.9999867903311829
207,0.009395450334945432,0.9999867903311829
208,0.009407934324229176,0.9999867903311829
209,0.009416673116727796,0.999987615935484
210,0.009432902302796663,0.9999884415397851
211,0.009452876685650653,0.9999900927483871
212,0.009482838259931637,0.9999900927483871
213,0.009505309440642377,0.9999900927483871
214,0.009531525818138238,0.9999900927483871
215,0.009561487392419223,0.9999900927483871
216,0.009601436158127202,0.9999900927483871
217,0.009626404136694688,0.9999900927483871
218,0.00966385610454592,0.9999900927483871
219,0.009695066077755278,0.9999900927483871
220,0.009725027652036264,0.9999909183526883
221,0.009753740827388873,0.9999909183526883
222,0.009802428385595474,0.9999909183526883
223,0.009841128752375078,0.9999909183526883
224,0.009884822714868182,0.9999909183526883
225,0.00992726827843291,0.9999909183526883
226,0.009965968645212516,0.9999909183526883
227,0.009998427017350249,0.9999909183526883
228,0.01004212097984335,0.9999917439569893
229,0.010088311740193203,0.9999917439569893
230,0.010154476883397044,0.9999917439569893
231,0.010225635622314383,0.9999917439569893
232,0.010298042760160095,0.9999917439569893
233,0.010359214307650438,0.9999925695612903
234,0.010430373046567777,0.9999950463741936
235,0.010514015774768858,0.9999950463741936
236,0.010618881284752305,0.9999950463741936
237,0.01069753041723989,0.9999950463741936
238,0.010808637921865209,0.9999950463741936
239,0.010809886320793582,0.9999950463741936
240,0.01094096820827289,0.9999950463741936
241,0.01108703088289269,0.9999950463741936
242,0.01125306794036648,0.9999950463741936
243,0.011421601795697019,0.9999950463741936
244,0.011681268772798886,0.9999950463741936
245,0.011980884515608732,0.9999958719784947
246,0.012362894587691286,0.9999958719784947
247,0.012365391385548034,0.9999958719784947
248,0.012899706126892261,0.9999958719784947
249,0.012900954525820634,0.9999958719784947
250,0.01367246506355599,0.9999958719784947
251,0.014912125199431728,0.9999966975827957
252,0.01723789240299316,0.9999966975827957
253,0.01724288599870666,0.9999966975827957
254,0.025608407217743243,0.9999966975827957
255,0.025610904015599994,0.9999966975827957
256,1.0,1.0
